t_1,t_2
16.409575138,72.3064494673
76.4681369311,91.2737020799
23.2629050234,53.4968251015
63.0649186328,68.959130116
18.4870639006,38.460047236
22.8577375224,63.5467548477
30.2830165684,48.7618643919
79.7207651852,NA
17.8191875223,30.4210499342
82.8916738957,111.47333808
85.5690609245,114.607989296
65.7244087762,168.873184244
12.7557074975,14.1495352299
35.7179701895,57.5528724305
43.1796084608,44.6352266745
22.4890896297,40.3264289664
93.9288153171,200.153188908
131.184034332,148.57982936
59.8471659603,69.339040246
2.44025324956,42.3534457709
3.24404331626,75.0002354486
32.4526101266,44.6979550716
66.4135204615,85.1448715346
102.238561228,150.113837617
33.1873017781,47.1809343554
23.2733977519,49.0682360783
23.2288534468,NA
3.29108680907,8.15783258811
16.0313034161,73.6198086638
3.56253729715,6.6309522833
38.4950229275,93.0548902879
6.71412048652,26.8682642474
NA,NA
28.4330141035,70.6525022095
23.9498512372,86.1292456182
6.71245882819,74.3257233529
54.3062358969,146.520718938
137.957160177,138.260084618
38.0635935223,86.6496209571
152.205878525,263.213965081
10.0123055231,19.5038181335
9.29359995359,228.850994274
11.7657905786,30.8489655076
18.2846861563,40.9371405177
4.53228892897,55.4436307825
23.8713973816,36.0544983534
76.5077197483,118.020005006
6.40149076187,10.6629194404
5.33287066081,34.1170292906
3.45523725483,17.4123138282
73.1378356638,97.8182293052
19.2566255324,NA
25.1505668998,50.5014539175
74.6962439517,155.147979132
20.0429536389,78.3102958652
56.7772565184,NA
157.707197829,169.081585753
11.4631084429,20.0924543743
25.0263353784,39.487263872
3.3114461659,35.0696243643
12.7883071718,45.3455880516
298.954567706,NA
19.730971737,31.5949002095
19.1696465631,75.0866258681
59.6371825616,79.9115139187
6.47516873771,6.6661942775
3.20628941893,73.9525132304
2.55003757399,92.2894690687
39.5490529435,50.2636504079
13.548979484,52.9322028655
12.4145545937,NA
14.7197431205,19.2940146902
10.3932782679,NA
88.291330669,131.141083533
57.2293589856,63.9424108812
86.4676188157,222.179929786
280.197414935,NA
39.505688519,47.8194537651
0.197208603617,10.9681608298
50.1166097459,59.4286771949
22.2313901152,42.3167934229
25.5140358585,84.2108120645
30.2261380576,46.4408042581
2.9134812961,51.4459172792
19.1979703947,28.9620587362
30.4120116146,31.0911287456
7.5541400757,17.3384683743
32.869772832,NA
34.7602833919,57.8107463593
27.0848163562,66.1226636311
17.1807675231,23.3224693494
44.8092429847,57.5541875952
9.94692595625,29.8162448402
130.187504913,146.783634816
38.5168164331,87.0898077006
57.9160184818,117.056355339
47.8150364994,NA
28.5438209924,43.446435434
4.48457296678,9.52669751292
87.89841923,132.614643312
30.8862427181,87.1232364488
11.1853478105,21.0281444275
28.0769730942,41.0685672876
0.450358437351,13.4593438864
27.536987937,34.903148852
90.9736199052,115.647194344
10.0855080774,161.603883326
42.8739604264,46.4251403082
18.4180570426,NA
43.1614657934,NA
1.11109805154,88.4903914113
25.025165015,43.174270809
34.4425527836,43.2546897101
9.75026751441,129.113290081
16.2544111919,48.664108557
127.658050254,NA
39.9098149666,65.498468931
NA,NA
26.0384170631,76.8598929073
36.6380310998,45.3029277438
13.434010954,64.2900314616
15.7311441,42.3032449719
22.2466170025,45.5101741245
1.98167815508,61.8344083839
70.6181770883,116.217361021
73.3265377088,102.474612919
31.2618248635,37.3165813739
23.9142756046,33.1322935802
105.906132066,NA
55.4185347638,67.916353721
110.703946551,115.496148331
31.8823755135,NA
55.7358475543,NA
50.4990173435,65.8168398408
59.8352207369,NA
23.5873853099,39.717958225
18.0884148808,88.5706611932
33.6890587451,110.800432636
249.117480456,339.862652591
0.374090709417,3.59557094475
13.4497189813,34.1294155753
119.502251083,153.473926763
13.0760518052,16.6155706431
42.5388992708,73.291159841
40.8514664683,NA
41.7665057586,54.6768141916
27.2628655049,42.5239835685
6.18709879578,50.8196161903
51.7930625281,69.9974805475
7.88281828805,42.4859032226
8.792620848,NA
4.24454370206,9.16332627529
0.0304075710252,2.68856454495
50.4714176836,67.7574024028
71.0822802626,127.544011461
13.6148034259,25.9168065687
4.34949800211,49.892844397
22.1036552049,44.6369042992
34.5358686877,58.7199849657
7.453427533,18.2002686546
10.7519314674,44.8001996791
5.39641330202,NA
46.1747833089,48.668674698
7.4265831254,30.6791284616
41.5745501799,81.8942355147
79.6305149331,NA
75.2276440105,114.987547446
51.4963158818,51.6109083226
2.99503805584,14.5619045148
26.652360926,170.639131085
139.328474262,278.537956819
12.18444934,52.8960660807
34.5918960725,45.0322424333
1.34555382742,46.5305483894
28.1048750804,247.352475337
42.0483160484,106.10627621
43.6589676135,97.2936383487
21.9336320341,85.4440674419
93.0605635633,105.844984368
65.6972457414,72.0896522029
13.3595413503,26.1889092219
48.2527430948,56.7169369134
13.5155529501,50.7547774674
12.6249782374,23.5171699071
23.1661494832,32.2583402811
34.8741727126,80.0465337103
2.25047735464,NA
57.5475401422,NA
53.6949203819,73.095087508
55.2006580552,83.9612486853
83.467925398,106.065986119
25.35568874,46.0127099143
111.148596263,203.569567065
77.9813361971,141.761284816
6.37718661548,35.7870511484
25.4597502375,64.0667435977
8.10936051836,36.6224381692
35.1092054799,212.85215926
5.06417823847,75.4688598757
62.3144116387,105.907122455
40.6197376001,53.2451208523
35.51242392,57.2054639693
34.7259682393,124.092190305
5.2628605174,14.991639878
33.8644976986,303.259030331
5.57636229156,7.37146899507
22.8481262298,85.8251504117
4.35033058093,35.6489763158
28.5305616725,73.3035644024
18.7212696117,33.8054171739
4.61997363413,16.530290582
38.4740186515,38.7196004751
25.6558282575,28.748239468
56.3630618513,81.1925493043
198.60644313,211.348580381
25.2147426669,34.5840308472
16.7829686471,23.9862355429
19.776601253,267.332958095
7.17693582562,73.2232737731
2.09156537266,NA
36.8360016477,66.3822401956
21.36963239,NA
6.03698323315,13.7402390693
27.6874407198,48.8170374885
34.1292436512,64.6319589718
73.1949725375,88.4727028555
3.92710898141,23.5843247848
10.0231495142,24.1324555764
22.839118076,55.4408925589
28.3886767398,64.8770341731
17.0311327983,48.5172337759
15.7150925673,236.371029798
16.9032795036,20.6739518127
6.99206691265,20.6218564781
24.969391073,46.9324608282
25.6743632754,NA
39.5406647335,40.8141488361
53.3537267688,55.8701807474
17.6039994996,22.5755450444
72.3173392152,128.801179401
90.8444507709,110.93490077
37.3765233621,79.7555563209
20.0725678055,32.7771394311
58.903308791,125.133487324
78.071803779,88.4755856703
23.7665583962,24.6337088706
19.4519492149,26.2651231051
24.7974885432,32.1570603453
70.5163047091,79.7308025423
105.191952825,113.727843429
95.2415183509,NA
4.25711890003,9.05029383266
76.3157325138,202.035967787
8.88787709679,13.5565802272
2.68864692882,6.17797120076
29.771470834,NA
9.84215027218,31.4880025682
88.8740787951,109.661580807
61.9834113703,140.090210011
5.80902040575,19.2619026245
5.15888564602,14.3696336304
20.8065838158,28.3125200994
85.9515018269,107.796165571
57.5599826182,NA
23.2069080292,62.4056614102
28.3034577565,48.3650041142
16.4595041,123.73871728
15.0071414661,29.2366832538
111.883575219,147.138933469
32.2950256414,67.126250433
64.9393409187,87.9896501943
0.538697875487,3.23325320149
16.082298721,17.1607685523
32.3560548351,39.1922951348
36.3819367769,50.1876441451
43.00011921,67.5381628621
26.2615108584,37.8088236683
11.2582046783,35.303670426
51.0401434216,NA
127.708275144,186.967028751
14.7886109594,77.4716000026
64.3207112552,87.1231634904
45.2372084328,68.772695563
45.8942280235,72.8823604952
26.8818096879,28.0571218763
39.6277190087,NA
28.8248620258,40.2626994819
11.4498240819,18.6720199321
0.0650612614379,38.9514118062
21.1205566514,77.3497324269
25.171025842,98.1404356584
1.50562765158,30.9820343541
18.1363372832,88.0996061416
43.2297943878,62.8217821705
101.591697992,119.197543989
15.0352048975,17.7257635733
69.9932631426,84.0052814957
52.2157292532,NA
83.1730442184,NA
8.21501829056,22.6938599818
27.6264472903,110.247721352
36.9064212956,77.0482057415
8.43503257109,NA
98.5352772808,NA
45.1328097481,NA
19.4452861459,139.158971005
22.9215372978,63.4435300533
16.6169312993,24.4008986361
22.6150295883,95.4127999477
23.9127219938,32.8720537439
63.2340639408,70.8186426268
10.0968961013,76.7503865346
2.43569920604,13.2222168654
21.6322699454,111.851850112
7.0377481886,44.3664754775
10.6495388598,14.8795689
46.2173072827,66.3194430459
0.800670599907,48.1155452599
81.4659729971,105.842716407
11.0310944125,28.0378700842
11.7118862168,58.2209842435
80.9511196135,104.165358417
25.567865302,29.105681401
18.8322968837,49.7130002655
47.1534632243,58.7458252729
52.8052784295,63.6921305119
30.8520419823,62.4302805325
89.6351765376,126.15980732
186.2673221,NA
52.1346081874,53.7608211344
102.880922696,156.249319195
22.816032038,39.3120785303
32.5653347715,48.5883146323
199.844748879,208.820722126
4.05678027239,24.1305874428
58.1080265942,60.893252023
4.67548003644,107.623936985
47.3994071748,140.717449164
111.388646025,116.398988469
72.7421200985,89.0902611756
38.8487349906,66.3751971497
51.7931011404,56.3803030352
50.1571883214,NA
39.5882991972,81.4411821897
123.431489802,NA
4.44322556108,34.7368646784
15.3928389726,20.6426387252
28.6123260813,68.3930569421
59.4941113353,67.755796947
41.7557858677,58.1365111324
116.351663127,140.636956191
10.3833077671,NA
18.9728645542,26.8834642506
11.364209841,46.9173679036
31.6731994194,42.6241377484
12.5068133094,14.3457030156
31.5127927037,88.7268496904
15.6154490297,38.7541624145
26.0561064935,70.0069002501
13.1366738499,27.9523118107
6.28582510939,34.2963642388
51.4047982092,78.5619097024
26.8629564398,33.9723063709
76.0215251917,76.8524864756
112.577383365,NA
30.8316500402,47.1378085018
34.8911508657,96.8218127527
75.9273178927,98.5812737522
57.527225901,113.548251492
117.969029127,NA
6.92212311355,23.03309185
11.7130523747,26.0278930093
14.4123432708,64.1308418115
25.5148990248,86.4576388569
30.9188567239,97.389092559
30.3372022446,60.1728115265
35.352814394,157.322845505
1.3327422663,26.1239573511
48.8316593643,69.1358678313
3.00215620913,36.4349023254
6.82211120032,NA
43.5426684427,92.474959392
215.554922184,NA
26.7102607533,27.5826398798
5.53760896614,17.4255510928
130.367462521,156.160563461
5.6668834301,79.3906180266
67.2314555068,77.0042294973
8.83731548469,32.104155549
0.815860228413,28.8430800569
39.1148703014,118.904498995
0.244704681913,2.09927506244
25.6488280653,27.2672845168
5.11512763569,97.8015685943
58.400993217,96.3075745339
11.072383661,23.4735906887
6.47154824738,13.3190898299
36.2829367797,73.3432313349
58.6977647776,63.7621782642
32.8854055669,40.520894429
11.837045066,27.2996392191
49.8025652472,202.302525473
31.4909168074,263.84068363
75.552352224,84.8896873326
25.6662343647,85.0625519564
29.2779749081,78.9836294549
16.5978195226,27.9894544792
9.13969971291,60.7092378905
26.4783917211,NA
50.2321841122,70.5841210732
4.08580862404,45.3605692318
53.8002296313,332.180003211
56.1958417943,67.2520137132
19.8512063549,64.3793391075
31.0441927085,67.5600300465
141.440304133,NA
2.50702170741,72.0518878467
85.2984312417,88.2270599705
1.32203912527,NA
16.8364261639,25.3952432684
78.0533956628,83.867513141
54.8974729095,195.49749096
23.4303906566,65.302023665
14.2325269241,44.3612524965
18.6391888893,21.2508798477
18.440114097,73.0592463061
17.6128460139,23.9770718623
4.03909600525,29.4943207132
8.79366489165,23.4108981515
50.9761471197,54.2707004717
21.8101323016,33.4088267246
68.3872408469,69.679743418
17.5255583466,87.0225737707
5.68846794593,111.569133626
93.6175083802,153.97329261
106.619129212,109.047659659
42.9013574065,221.060240524
49.5356812649,54.0418170527
20.2399444549,66.8021508099
42.8899084341,147.384310444
6.51659156105,57.2613635835
9.53131800457,41.8177220177
135.765896705,272.852803622
35.1715262075,57.7352490141
105.293792611,194.80925962
70.9773642937,96.8551508209
71.9551567765,102.808242819
50.6375074062,56.2024428191
17.3182586345,20.3297326126
9.85422044537,15.3319098362
22.42525762,152.18216374
41.2558530731,53.0577231606
60.8428038541,123.306324752
14.5064479431,25.6189868323
43.0381788328,247.578436177
61.7300389085,246.160574412
82.9963320699,137.602983419
12.3382708533,60.3459721674
52.7703504724,70.8224254959
20.996947693,36.538406639
28.2572816643,93.6478695918
58.6112250196,113.672074277
35.4525688888,79.4574439687
7.35828088416,333.592120507
20.1869087844,62.7362623907
52.8938541157,NA
21.3523982703,308.982220925
27.9648180679,34.099929256
7.29254219494,9.39911464532
57.5161959483,80.1378290478
5.42833683119,6.33885534433
22.9054075587,44.7892449832
54.7760878631,92.4339922971
15.2915983873,31.6553877911
98.3732762939,142.005546637
59.0716488719,82.1327438059
15.1525396607,48.6191143181
16.7791207709,47.9746528783
20.5366982882,26.1801708051
15.6866890177,29.0451209498
88.3068050387,130.142651212
12.478824455,75.6410224188
19.2191895325,37.9262281134
30.8297388876,42.2577571701
20.6743105257,33.9517411613
52.2789770779,60.8834641188
28.2195454457,33.8956089438
6.98620361175,NA
0.102881565585,4.01802006526
15.813180445,51.6350204332
3.50808250849,11.761724257
11.5103704383,33.1471413926
19.550736008,19.8031876409
118.584371058,NA
8.43111939263,NA
36.0593367491,68.6914279777
16.9568418114,NA
24.1362902364,55.1088162114
49.8650921647,112.337390328
19.7463139464,98.6420793695
22.2327630181,23.0042734607
12.1957570736,19.1560794428
38.3576690859,NA
65.2412330997,117.058711488
93.5130231861,100.580655361
4.3004139308,9.75425228768
3.76826003935,161.341904879
90.5967809886,139.564462519
4.37735811256,15.3016987101
10.8017371525,18.0250233421
10.6961754165,41.465398749
9.97737350068,NA
30.1939141476,43.6150166749
16.5777952885,59.44021128
37.203486934,43.5431106957
13.6927782593,37.9911007385
91.5374251776,NA
53.0490293749,NA
91.9195881704,108.652658183
1.71035610393,1.73464970758
16.8948679093,NA
12.1931722234,13.063849492
9.72089876885,17.3361876352
50.2375715758,71.697168451
72.4511640697,111.351176222
12.0456691509,18.1684619088
30.6121247163,32.6907759839
2.74946605441,18.9762019328
5.10656965043,84.8161949394
147.025774953,NA
6.57761314811,143.377142541
15.7638590778,30.7730600842
62.5032784007,NA
2.12327165835,51.2371798348
79.5118993055,109.687070746
40.8412656401,NA
45.1562370398,55.5007178956
34.493437203,97.5661462571
58.1974847264,107.856204931
46.686523798,61.0086822962
5.10063915662,12.1425092944
0.121288926346,18.6677263048
37.2784197494,78.9146392734
11.3024147592,NA
41.8454338729,49.7318886544
NA,NA
20.9149793403,52.518101101
14.8182615957,18.8648063377
68.0887157233,95.6238544435
9.67038325975,108.430104871
52.9119607732,NA
70.7566134803,86.5284686711
2.38067807212,38.8802942074
8.27786080798,NA
52.7152387779,63.9144760445
25.6205452115,98.4886987835
41.813892314,81.484276842
10.931202987,20.9865801278
133.434924726,290.784712555
31.8954356567,32.3653747104
13.6653143382,48.0743705751
26.5912014316,71.7299591773
17.2555837137,25.1237554007
13.6840959197,116.257113928
5.79154136471,NA
27.9786073465,57.4539054893
16.7437395355,34.8570651728
31.0353247489,43.945802048
15.4281630807,25.3041862998
38.6226612022,41.1786833429
43.798141044,68.1505768178
51.9257004834,NA
81.440001084,292.207282206
70.0443475162,130.587119009
8.73237180042,18.9936102892
4.3631090418,198.798526237
69.6074977654,107.05188555
1.01211436554,18.8285302226
57.9576291638,80.3725288631
2.81579228798,52.8249901989
23.2394807471,46.7340488923
125.637070797,129.729234659
111.776953026,118.767090657
2.21226365377,93.9808744801
19.8118254604,44.3205043497
4.35860896131,13.3561919182
3.8668976208,14.7335712729
42.5613324355,64.5557916454
28.8342988208,50.7367225914
15.6693364422,48.2334825471
51.2740172207,52.0708065477
54.7573058577,87.9887227192
70.2458665096,NA
35.3133664449,NA
63.718533348,117.89876093
92.581532714,262.342827805
69.3929976097,197.377884179
54.2976526142,56.4776842632
10.9546756328,44.7528412358
113.042345631,NA
113.669584531,115.873045662
176.767325468,NA
15.9495156647,52.7199572511
46.2140309446,NA
40.4793869197,59.0385047093
32.4443204306,194.667700159
28.7145615705,NA
24.8460785785,54.2606786699
23.3480421107,28.4295706318
76.7713993912,NA
46.7808506792,67.1613412506
87.2225044726,110.771372419
1.4996318411,NA
47.9551858708,73.6603299006
6.29682802393,NA
167.366047243,201.160408668
119.090606946,NA
38.5443707719,82.1444645092
67.1336259931,86.7604094306
56.5837021645,NA
14.3033016396,67.6563723558
69.094727028,234.992573075
28.7513837763,67.7573652038
60.6632175242,74.4080105883
23.3496004034,23.6387140027
40.2366638699,45.9112422918
0.216586821068,19.2418221432
30.5593749387,33.1857448116
1.52655687551,15.9467574304
46.7716614434,61.4396417565
91.555930089,150.642491968
56.577933038,64.1850666422
37.8585704324,56.5642854629
0.0658666908357,43.2946261647
95.5453950019,116.124457756
6.84182037747,55.4746715682
79.6373508948,113.421476592
17.2836064558,85.0065074945
2.04584452491,141.335828809
